Artist Name,Track Name,Popularity,Explicit,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Liveness,Valence,Tempo,Mode,Release Year,Duration,Clusters
Liam Bailey,Fight,23,Clean,0.8,0.434,D,0.7971887031342859,0.152,0.27,0.0866,0.322,87.0,Major,2020,3.0398,Cluster 2
Liam Bailey,Paper Tiger,15,Explicit,0.513,0.238,C,0.6925660835637322,0.142,0.854,0.128,0.0788,119.0,Major,2020,3.2363833333333334,Cluster 4
Lila Iké,Sweet Inspiration - DUB,10,Clean,0.633,0.625,C#/Db,0.8544223663471229,0.0285,5.63e-05,0.134,0.479,87.0,Major,2019,3.75165,Cluster 1
Lila Iké,Sweet Inspiration,20,Clean,0.545,0.689,F#/Gb,0.8480659414485414,0.186,0.00137,0.133,0.575,174.0,Major,2019,3.6147833333333335,Cluster 1
Lila Iké,Where I'm Coming From,50,Clean,0.5,0.698,C#/Db,0.8956616108110902,0.384,0.442,0.683,0.73,93.0,Minor,2020,4.050833333333333,Cluster 1
Lila Iké,Solitude,53,Clean,0.742,0.368,G#/Ab,0.7225653083899641,0.0651,0.356,0.0796,0.618,92.0,Minor,2020,3.657983333333333,Cluster 2
Lila Iké,Stars Align,50,Clean,0.683,0.609,A#/Bb,0.7992041549313971,0.0843,0.0564,0.221,0.714,84.0,Minor,2020,3.3587166666666666,Cluster 3
Lila Iké,Batty Rider Shorts,39,Clean,0.607,0.786,C#/Db,0.8720963282602516,0.211,0.16,0.274,0.478,145.0,Minor,2021,3.3331833333333334,Cluster 1
Lila Iké,Second Chance,42,Clean,0.634,0.702,C,0.9039559701299709,0.0898,0.424,0.339,0.716,128.0,Major,2020,4.11725,Cluster 1
Lila Iké,Biggest Dub,30,Clean,0.741,0.583,F#/Gb,0.8594868349655048,0.199,0.0155,0.137,0.724,74.0,Minor,2017,3.717016666666667,Cluster 3
Lila Iké,Biggest Fan,34,Clean,0.596,0.853,F#/Gb,0.9001834577917883,0.285,0.103,0.298,0.753,148.0,Minor,2017,3.75675,Cluster 1
Lila Iké,Gotti Gotti,30,Clean,0.568,0.728,G,0.8655073512312343,0.112,0.087,0.0922,0.854,78.0,Major,2017,3.91225,Cluster 3
Lila Iké,Forget Me,42,Explicit,0.84,0.746,F,0.8733624454148472,0.0456,0.214,0.0724,0.695,136.0,Minor,2020,3.852,Cluster 3
Lila Iké,Thy Will,45,Clean,0.557,0.83,F#/Gb,0.9015012531975918,0.199,0.119,0.158,0.843,80.0,Minor,2021,2.9214166666666666,Cluster 1
Lila Iké,True Love,53,Clean,0.674,0.697,G#/Ab,0.84643807653549,0.183,0.0257,0.142,0.491,140.0,Major,2022,3.448,Cluster 1
Linton Kwesi Johnson,Want Fi Goh Rave,15,Clean,0.756,0.419,B,0.5987183793700421,0.172,0.000372,0.039,0.841,129.0,Minor,2020,4.326666666666667,Cluster 2
Linton Kwesi Johnson,Inglan Is A Bitch,0,Clean,0.885,0.305,G,0.588899511640526,0.429,0.0559,0.0776,0.575,138.0,Major,2021,5.43955,Cluster 2
Linton Kwesi Johnson,It Noh Funny,35,Clean,0.741,0.431,B,0.6027751220898685,0.161,0.000597,0.0318,0.461,136.0,Minor,1979,3.697333333333333,Cluster 2
Linton Kwesi Johnson,Sonny's Lettah (Anti-Sus Poem),43,Clean,0.741,0.405,A,0.524689284514612,0.206,0.0542,0.0342,0.631,144.0,Minor,1979,3.87155,Cluster 2
Linton Kwesi Johnson,Independent Intavenshan,33,Clean,0.8,0.471,C#/Db,0.6295961344668096,0.258,0.00856,0.275,0.703,144.0,Minor,1979,4.32555,Cluster 2
Linton Kwesi Johnson,Fite Dem Back,40,Clean,0.885,0.489,E,0.5572465827756388,0.22,0.0252,0.0523,0.893,116.0,Minor,1979,4.442666666666667,Cluster 2
Linton Kwesi Johnson,Reality Poem,35,Clean,0.803,0.446,G,0.5929562543603524,0.233,0.312,0.0842,0.91,146.0,Major,1979,4.73445,Cluster 2
Linton Kwesi Johnson,Forces Of Viktry,28,Clean,0.822,0.519,D,0.6167282499160228,0.199,0.0131,0.0484,0.672,140.0,Major,1979,4.907783333333334,Cluster 2
Linton Kwesi Johnson,Time Come,32,Clean,0.849,0.513,E,0.6315340688871088,0.0893,0.0788,0.102,0.71,143.0,Minor,1979,3.42555,Cluster 2
Linton Kwesi Johnson,Dread Beat An' Blood,23,Clean,0.805,0.391,C#/Db,0.5158523035580476,0.0738,0.00539,0.0686,0.82,158.0,Major,1978,2.99925,Cluster 2
Linton Kwesi Johnson,Five Nights Of Bleeding,24,Clean,0.842,0.316,G#/Ab,0.5415880726596212,0.463,0.0147,0.0847,0.742,75.0,Major,1978,4.495383333333334,Cluster 2
Linton Kwesi Johnson,Doun De Road,20,Clean,0.802,0.239,D,0.5809410609544973,0.271,0.00775,0.0311,0.69,150.0,Major,1978,2.453183333333333,Cluster 2
Linton Kwesi Johnson,Song Of Blood,21,Clean,0.725,0.414,G,0.5994160357613498,0.436,0.0739,0.0676,0.682,152.0,Major,1978,6.482233333333333,Cluster 2
Linton Kwesi Johnson,It Dread Inna Inglan,20,Clean,0.78,0.44,C,0.5832665822588563,0.109,0.131,0.187,0.602,82.0,Minor,1978,4.08245,Cluster 2
Linton Kwesi Johnson,Come Wi Goh Dung Deh,19,Clean,0.869,0.531,G,0.5634221337949923,0.196,0.035,0.137,0.943,75.0,Minor,1978,3.782533333333333,Cluster 2
Linton Kwesi Johnson,All Wi Doin Is Defendin,17,Clean,0.808,0.498,A,0.6068835430609028,0.08,0.258,0.0721,0.667,156.0,Major,1978,3.048783333333333,Cluster 2
Linton Kwesi Johnson,Man Free,18,Clean,0.801,0.538,E,0.5965737319449109,0.13,0.0787,0.117,0.762,84.0,Minor,1978,6.03255,Cluster 2
Linton Kwesi Johnson,Defense Dub,17,Clean,0.737,0.287,A,0.4636055915867806,0.27,0.112,0.269,0.551,154.0,Major,1978,3.2190666666666665,Cluster 2
Linton Kwesi Johnson,Command Counsel Dub,17,Clean,0.753,0.311,A,0.46582775638872376,0.189,0.0747,0.122,0.493,154.0,Major,1978,3.1691333333333334,Cluster 2
Linton Kwesi Johnson,Brain Smashing - Dub,27,Clean,0.882,0.432,A,0.6066251518048629,0.264,0.000118,0.115,0.697,116.0,Major,1980,3.4806666666666666,Cluster 2
Linton Kwesi Johnson,Street 66,15,Clean,0.816,0.256,G,0.5159556600604636,0.247,0.0193,0.148,0.786,148.0,Major,1997,3.71,Cluster 2
Linton Kwesi Johnson,Bitch - Dub,20,Clean,0.888,0.251,G,0.5863931164569391,0.327,0.0181,0.331,0.327,138.0,Major,1980,4.6193333333333335,Cluster 2
Linton Kwesi Johnson,Wat About Di Workin' Claas?,6,Clean,0.656,0.572,C,0.7219710085010723,0.0475,0.222,0.181,0.625,145.0,Major,2014,5.232216666666667,Cluster 2
Linton Kwesi Johnson,Iron Bar - Dub,5,Clean,0.598,0.505,A,0.6456939097180951,0.109,0.0135,0.0895,0.674,144.0,Minor,2014,3.68555,Cluster 2
Linton Kwesi Johnson,Cultural - Dub,3,Clean,0.835,0.401,E,0.6518177824862407,0.186,0.00151,0.0385,0.493,130.0,Minor,2014,3.4766666666666666,Cluster 2
Linton Kwesi Johnson,Bass Culture,6,Clean,0.905,0.389,E,0.7123071755251802,0.226,0.0138,0.0657,0.81,131.0,Minor,2014,5.05,Cluster 2
Linton Kwesi Johnson,Straight To Madray's Head,4,Clean,0.899,0.542,E,0.7493346425156973,0.0928,0.0826,0.11,0.88,130.0,Major,2014,2.612883333333333,Cluster 3
Linton Kwesi Johnson,"Di Black Petty Booshwah - 12"" Mix",4,Clean,0.935,0.327,E,0.7015064210227127,0.294,0.078,0.042,0.799,130.0,Major,2014,3.79445,Cluster 2
Linton Kwesi Johnson,Reggae Sounds,15,Clean,0.865,0.256,B,0.54954652334565,0.385,0.118,0.161,0.679,149.0,Minor,1997,3.068216666666667,Cluster 2
Linton Kwesi Johnson,Victorious - Dub,4,Clean,0.825,0.61,D,0.7009896385106328,0.27,0.00706,0.0469,0.663,140.0,Major,2014,3.5568833333333334,Cluster 2
Linton Kwesi Johnson,"Want Fi Goh Rave - 12"" Mix",9,Clean,0.75,0.452,E,0.61884705821555,0.0823,0.0137,0.0378,0.907,129.0,Minor,2014,7.41235,Cluster 2
Linton Kwesi Johnson,Di Eagle An' Di Bear - Long Version,7,Clean,0.693,0.446,E,0.621275936022325,0.208,0.244,0.114,0.582,144.0,Minor,2014,7.484216666666667,Cluster 2
Linton Kwesi Johnson,Shocking - Dub,21,Clean,0.769,0.382,E,0.544456215601664,0.201,0.0401,0.0591,0.394,149.0,Minor,1980,4.77,Cluster 2
Linton Kwesi Johnson,Peach - Dub,28,Clean,0.724,0.392,C#/Db,0.5760833053409473,0.0432,0.00142,0.0949,0.393,79.0,Minor,1980,3.8277833333333335,Cluster 2
Linton Kwesi Johnson,Reality - Dub,40,Clean,0.837,0.461,A,0.5887186377612981,0.165,0.00808,0.0432,0.78,147.0,Major,1980,2.783783333333333,Cluster 2
Linton Kwesi Johnson,Two Sides Of Silence,22,Clean,0.419,0.389,C#/Db,0.5118213999638253,0.627,0.292,0.306,0.691,64.0,Major,1980,2.224883333333333,Cluster 4
Linton Kwesi Johnson,Loraine,44,Clean,0.545,0.318,B,0.5863931164569391,0.0699,0.00521,0.0617,0.74,152.0,Minor,1980,4.157116666666667,Cluster 2
Linton Kwesi Johnson,New Crass Massahkah,15,Clean,0.639,0.346,G,0.658329242138446,0.538,0.095,0.155,0.134,146.0,Major,2021,6.53165,Cluster 2
Linton Kwesi Johnson,Reggae Fi Peach,39,Clean,0.74,0.331,C#/Db,0.5691067414278701,0.389,0.0105,0.137,0.533,159.0,Minor,1980,2.69,Cluster 2
Linton Kwesi Johnson,Di Black Petty Booshwah,42,Clean,0.933,0.265,E,0.6252810004909434,0.35,0.0728,0.0587,0.813,130.0,Major,1980,3.79155,Cluster 2
Linton Kwesi Johnson,Making History,16,Clean,0.669,0.507,B,0.5802175654375856,0.0467,0.112,0.238,0.966,79.0,Minor,1997,4.411783333333333,Cluster 2
Linton Kwesi Johnson,Reggae Fi Radni,25,Clean,0.615,0.503,D#/Eb,0.603705330611612,0.0553,0.117,0.044,0.963,75.0,Minor,1997,4.334883333333333,Cluster 2
Linton Kwesi Johnson,Di Great Insohreckshan,22,Clean,0.776,0.399,B,0.5745587969303119,0.0581,0.192,0.186,0.957,89.0,Minor,1997,4.02555,Cluster 2
Linval Thompson,Dub Conqueror,0,Clean,0.754,0.374,F#/Gb,0.7380429446267538,0.105,0.00233,0.0711,0.489,77.0,Minor,2016,3.983783333333333,Cluster 2
Linval Thompson,Big Big Dub,0,Clean,0.823,0.238,B,0.7181468179116819,0.25,0.00147,0.0737,0.428,74.0,Major,2016,3.59,Cluster 2
Linval Thompson,Suku Maka Dub,0,Clean,0.625,0.34,F#/Gb,0.6771142864525463,0.153,0.00798,0.0766,0.585,148.0,Minor,2016,3.6562166666666656,Cluster 2
Linval Thompson,Big Big Girl,0,Clean,0.747,0.239,B,0.6019999483217487,0.408,0.295,0.112,0.637,74.0,Major,2013,3.0162166666666668,Cluster 2
Linval Thompson,A Wicked Dub,0,Clean,0.76,0.429,G,0.7369060231001783,0.367,0.00929,0.035,0.463,160.0,Major,2016,3.48755,Cluster 2
Linval Thompson,Dub Cheat,0,Clean,0.948,0.437,A,0.7913232216221803,0.105,0.00292,0.188,0.582,125.0,Minor,2016,3.404,Cluster 2
Linval Thompson,Jah Jah the Conqueror,0,Clean,0.779,0.498,B,0.6814294204284126,0.327,0.0546,0.105,0.837,154.0,Minor,2012,3.0073666666666665,Cluster 2
Linval Thompson,Long Long Dreadlocks,0,Clean,0.709,0.353,A#/Bb,0.6569339293558305,0.296,0.0132,0.286,0.396,78.0,Minor,2013,3.0111166666666667,Cluster 2
Linval Thompson,My Dub Princess,0,Clean,0.46,0.32,G,0.6851760936409912,0.217,0.000356,0.0449,0.322,79.0,Minor,2016,3.5937833333333336,Cluster 2
Linval Thompson,We Need More Dubwise,0,Clean,0.799,0.341,G#/Ab,0.7106534714865249,0.212,0.108,0.378,0.774,147.0,Minor,2016,3.69845,Cluster 2
Linval Thompson,Ethiopian Dub,0,Clean,0.757,0.259,B,0.6510426087181209,0.0863,0.00604,0.092,0.548,75.0,Major,2016,3.5431166666666667,Cluster 2
Linval Thompson,Get My Dub Together,0,Clean,0.746,0.368,G#/Ab,0.7089480891966615,0.0464,0.146,0.178,0.3,145.0,Major,2016,4.546216666666667,Cluster 2
Linval Thompson,Natty Is a Righteous Man,0,Clean,0.871,0.493,C,0.7760006201390145,0.0929,0.00581,0.091,0.946,124.0,Major,2017,2.665783333333333,Cluster 3
Linval Thompson,Don't You Cut off Your Dreadlocks,0,Clean,0.772,0.598,F#/Gb,0.8331567659750394,0.247,0.482,0.105,0.876,142.0,Major,2012,3.294216666666667,Cluster 3
Linval Thompson,Runaway Dub,0,Clean,0.759,0.491,G,0.6593886462882096,0.0598,0.00142,0.0413,0.494,78.0,Minor,2016,3.4966666666666666,Cluster 2
Linval Thompson,Girl You Are a Cheater,0,Clean,0.778,0.66,F#/Gb,0.7770600242887781,0.147,0.0799,0.124,0.934,142.0,Major,2017,3.92,Cluster 3
Linval Thompson,Nyah Bingi Dub Call,0,Clean,0.806,0.33,G#/Ab,0.7363117232112866,0.41,0.00852,0.059,0.374,80.0,Minor,2016,3.60245,Cluster 2
Linval Thompson,Trouble Dub,0,Clean,0.854,0.138,F#/Gb,0.38743184930621943,0.21,0.428,0.119,0.611,78.0,Minor,2016,3.1891166666666666,Cluster 2
Linval Thompson,Cheat Me Outta Dub,0,Clean,0.795,0.325,C#/Db,0.6754347432882871,0.078,0.00712,0.135,0.341,90.0,Major,2016,3.983333333333333,Cluster 2
Linval Thompson,Love Natty Dread,0,Clean,0.739,0.232,B,0.5869615772202268,0.408,0.276,0.112,0.637,74.0,Major,2012,3.083333333333333,Cluster 2
Linval Thompson,Ah Nuh Nuttin',0,Clean,0.789,0.61,F,0.6317149427663368,0.0617,0.0394,0.059,0.934,81.0,Minor,2022,3.51085,Cluster 2
Linval Thompson,I Can Be Your Man,0,Clean,0.809,0.415,F#/Gb,0.7019715252835843,0.181,0.041,0.0951,0.652,67.0,Minor,2021,3.4564,Cluster 2
Linval Thompson,Money Money,0,Clean,0.673,0.415,G#/Ab,0.7200072349551692,0.285,0.358,0.12,0.74,147.0,Minor,2015,2.54755,Cluster 2
Linval Thompson,Blood Gonna Run,0,Clean,0.688,0.582,E,0.7030567685589519,0.0625,0.537,0.123,0.958,81.0,Major,2015,3.63955,Cluster 4
Linval Thompson,Black Princess Lady,0,Clean,0.689,0.456,A#/Bb,0.7267512467378103,0.195,0.232,0.0962,0.534,78.0,Minor,2015,3.457333333333333,Cluster 2
Linval Thompson,Princess Noir,0,Clean,0.689,0.291,A#/Bb,0.5402702772538177,0.25,0.495,0.0896,0.626,79.0,Minor,2016,3.585733333333333,Cluster 2
Linval Thompson,Nah Trouble,0,Clean,0.741,0.38,A#/Bb,0.5983307924859822,0.189,0.234,0.139,0.716,77.0,Minor,2016,2.994933333333333,Cluster 2
Linval Thompson,Nah Scape,0,Clean,0.76,0.44,G,0.551820366398801,0.155,0.649,0.103,0.798,78.0,Minor,2016,3.3406333333333333,Cluster 4
Linval Thompson,Dub Tribe,0,Clean,0.732,0.545,A,0.6886385364719257,0.0666,0.00635,0.0913,0.93,142.0,Minor,2016,4.021333333333334,Cluster 2
Linval Thompson,Money,0,Clean,0.711,0.294,G#/Ab,0.5676080721428386,0.354,0.581,0.292,0.802,75.0,Minor,2016,2.5935166666666665,Cluster 4
Linval Thompson,Look How Me Sexy,17,Clean,0.753,0.579,G#/Ab,0.9209322756517919,0.138,0.00315,0.0307,0.57,81.0,Major,2010,3.128216666666667,Cluster 3
Linval Thompson,Locks Dub,0,Clean,0.557,0.213,G#/Ab,0.4164750264851037,0.163,0.258,0.135,0.304,79.0,Minor,2016,3.26095,Cluster 2
Linval Thompson,Long Locks,0,Clean,0.695,0.236,G#/Ab,0.5342239218624841,0.318,0.141,0.123,0.479,78.0,Minor,2016,3.118583333333333,Cluster 2
Linval Thompson,Bloodrun,0,Clean,0.676,0.423,E,0.5447662851089119,0.0794,0.753,0.0597,0.931,81.0,Major,2016,3.60795,Cluster 4
Linval Thompson,Jah Conquer,0,Clean,0.768,0.366,D,0.5471951629156868,0.392,0.265,0.0788,0.854,156.0,Major,2016,3.113366666666667,Cluster 2
Linval Thompson,Gyal Big,0,Clean,0.73,0.226,B,0.4979457895144828,0.389,0.299,0.103,0.803,74.0,Major,2016,3.1129333333333333,Cluster 2
Linval Thompson,Never Conquer,0,Clean,0.783,0.622,F,0.8171881863517738,0.118,0.451,0.177,0.874,136.0,Major,2013,2.7593,Cluster 3
Linval Thompson,Cool Down,0,Clean,0.8,0.261,B,0.48978062582362214,0.29,0.712,0.0803,0.825,143.0,Minor,2016,3.4346666666666668,Cluster 4
Linval Thompson,Dub Temper,0,Clean,0.838,0.382,B,0.6796981990129454,0.116,0.121,0.485,0.599,142.0,Minor,2016,3.517333333333333,Cluster 2
Linval Thompson,Nah Cut Dreads,0,Clean,0.782,0.301,F#/Gb,0.5464458282731712,0.43,0.458,0.104,0.869,142.0,Major,2016,3.36805,Cluster 2
Linval Thompson,Protect Yourself,0,Clean,0.797,0.467,C#/Db,0.8219684245885119,0.159,0.0102,0.344,0.885,130.0,Major,2017,3.669333333333333,Cluster 3
Linval Thompson,Nah Push Ya Brother,2,Clean,0.921,0.503,C,0.7730807989457636,0.0734,0.118,0.241,0.755,132.0,Major,2017,2.117783333333333,Cluster 3
Linval Thompson,Love for Peace,0,Clean,0.818,0.611,F#/Gb,0.7678354564481538,0.0669,0.0028,0.0914,0.962,131.0,Minor,2017,4.051783333333334,Cluster 3
Linval Thompson,Eye a Danger,0,Clean,0.758,0.667,E,0.8240097155112271,0.0508,0.199,0.177,0.925,154.0,Minor,2017,3.431783333333333,Cluster 3
Linval Thompson,Dread Dub,0,Clean,0.713,0.312,G#/Ab,0.6886385364719257,0.0779,3.15e-05,0.107,0.348,75.0,Minor,2017,3.207783333333333,Cluster 2
Linval Thompson,Incorporated Sound,1,Clean,0.708,0.689,F,0.7689723779747293,0.041,0.0109,0.118,0.956,138.0,Major,2017,3.553333333333333,Cluster 3
Linval Thompson,Hang Around,0,Clean,0.899,0.62,C,0.777189219916798,0.0565,0.0188,0.092,0.964,133.0,Major,2017,2.827783333333333,Cluster 3
Linval Thompson,Version a King,0,Clean,0.718,0.798,F#/Gb,0.8432857032118033,0.139,0.0883,0.616,0.742,145.0,Major,2017,3.1366666666666667,Cluster 1
Linval Thompson,Sukumaka Version,0,Clean,0.66,0.454,F#/Gb,0.6797240381385494,0.0931,0.188,0.137,0.724,74.0,Minor,2014,3.6408833333333335,Cluster 2
Linval Thompson,Money Song,0,Clean,0.704,0.566,C#/Db,0.8655848686080463,0.205,0.301,0.0935,0.799,73.0,Major,2017,2.54445,Cluster 3
Linval Thompson,Natty Ride On,0,Clean,0.724,0.629,G,0.8520451667915558,0.221,0.0666,0.034,0.675,81.0,Major,2017,3.19045,Cluster 3
Linval Thompson,Nah Trouble,0,Clean,0.729,0.667,F#/Gb,0.8554042531200744,0.139,0.061,0.0699,0.767,76.0,Major,2017,3.05845,Cluster 3
Linval Thompson,Free Africa,0,Clean,0.777,0.629,F,0.7725898555592878,0.0368,0.00184,0.0565,0.883,136.0,Minor,2017,3.548216666666667,Cluster 3
Linval Thompson,The Heart Leads,1,Clean,0.807,0.731,F,0.8279889408542415,0.0426,0.239,0.0908,0.962,135.0,Minor,2017,3.1493333333333333,Cluster 3
Linval Thompson,Nah Cut Yah Dreads,0,Clean,0.805,0.562,C#/Db,0.8369551174388259,0.279,0.181,0.075,0.762,142.0,Major,2017,3.23445,Cluster 3
Linval Thompson,Rocka Danja,0,Clean,0.711,0.738,G,0.7941913645642231,0.0482,0.285,0.0937,0.801,155.0,Major,2017,3.46555,Cluster 3
Linval Thompson,Blackmans Country,0,Clean,0.874,0.495,B,0.7610914446655125,0.0526,0.00276,0.11,0.903,132.0,Minor,2017,3.548216666666667,Cluster 3
Linval Thompson,Things Couldn't Be The Same,3,Clean,0.865,0.47,A,0.7283274333996538,0.149,0.108,0.09,0.706,141.0,Minor,2016,3.35555,Cluster 2
Linval Thompson,Skills,0,Clean,0.912,0.46,C,0.7360016537040386,0.0498,0.188,0.136,0.743,126.0,Major,2017,3.4088833333333333,Cluster 2
Linval Thompson,Love?,1,Clean,0.822,0.593,A,0.7865688225110462,0.254,0.000533,0.103,0.792,128.0,Minor,2017,3.18445,Cluster 3
Linval Thompson,Big Cats,1,Clean,0.912,0.611,F,0.7540632025012273,0.139,0.00483,0.221,0.907,134.0,Minor,2017,3.01445,Cluster 3
Linval Thompson,Rockas '79,0,Clean,0.847,0.536,F,0.7510400248055606,0.0744,0.000534,0.215,0.726,134.0,Minor,2017,3.307333333333333,Cluster 3
Linval Thompson,Mr. Oppressor,0,Clean,0.914,0.536,G,0.730058654815121,0.0529,0.12,0.107,0.942,124.0,Major,2017,3.094883333333333,Cluster 3
Linval Thompson,Don't Let Go a Good Ting,0,Clean,0.922,0.446,C,0.7581974625978657,0.093,0.00856,0.112,0.927,136.0,Minor,2017,2.0073333333333334,Cluster 2
Linval Thompson,Wikidub,0,Clean,0.742,0.586,G#/Ab,0.7165706312498386,0.0424,0.294,0.116,0.881,136.0,Major,2017,2.75555,Cluster 3
Linval Thompson,Joyful Jump,0,Clean,0.893,0.521,G#/Ab,0.7853285444820547,0.0907,0.0215,0.182,0.884,133.0,Minor,2017,2.954883333333333,Cluster 3
Linval Thompson,Girl Dread,1,Clean,0.678,0.503,B,0.8226919201054237,0.167,3.89e-05,0.179,0.633,149.0,Major,2017,2.951783333333333,Cluster 3
Linval Thompson,Jah Whip Dem,1,Clean,0.752,0.805,G,0.8454303506369345,0.117,0.241,0.0817,0.823,78.0,Major,2017,3.288883333333333,Cluster 3
Linval Thompson,Long Dread,1,Clean,0.7,0.543,C#/Db,0.8316064184388,0.211,0.00256,0.162,0.432,78.0,Major,2017,3.00555,Cluster 1
Linval Thompson,Conquering Version,0,Clean,0.835,0.441,C,0.707862845921294,0.217,0.097,0.105,0.63,78.0,Minor,2014,3.1542166666666667,Cluster 2
Linval Thompson,A King Version,0,Clean,0.736,0.632,F#/Gb,0.742590630733056,0.108,0.0943,0.301,0.739,145.0,Major,2014,3.1773333333333333,Cluster 3
Linval Thompson,I Love Marijuana,10,Clean,0.896,0.576,C#/Db,0.7717630035399602,0.0739,0.00306,0.0881,0.851,124.0,Minor,2018,3.42755,Cluster 3
Linval Thompson,Danger in Your Eyes,7,Clean,0.756,0.531,G,0.7442701738973153,0.0525,0.0833,0.224,0.846,154.0,Major,2017,3.68045,Cluster 3
Linval Thompson,Stay a Little Bit Longer,1,Clean,0.91,0.582,C,0.7924343040231518,0.0495,0.0304,0.123,0.96,133.0,Major,2017,2.8466666666666667,Cluster 3
Linval Thompson,Jumping for Joy,1,Clean,0.905,0.52,G#/Ab,0.8066458231053462,0.0762,0.0347,0.348,0.907,133.0,Minor,2017,3.0302166666666666,Cluster 3
Linval Thompson,Skillful Man,0,Clean,0.91,0.486,C,0.7682747215834216,0.0542,0.251,0.194,0.736,126.0,Major,2017,3.5086666666666666,Cluster 3
Linval Thompson,Lion and Tiger,1,Clean,0.922,0.661,A#/Bb,0.7966719206222062,0.0949,0.0178,0.11,0.951,134.0,Major,2017,3.2213333333333334,Cluster 3
Linval Thompson,If I Follow My Heart,2,Clean,0.795,0.647,F,0.7783519805689776,0.0473,0.076,0.106,0.948,135.0,Minor,2017,4.050883333333333,Cluster 3
Linval Thompson,My Baby,1,Clean,0.769,0.488,F#/Gb,0.730213689568745,0.0447,0.137,0.111,0.827,146.0,Major,2017,3.2102166666666667,Cluster 2
Linval Thompson,Give Me a Chance,0,Clean,0.895,0.522,G,0.7748636986124389,0.0783,0.121,0.139,0.831,128.0,Major,2017,2.8306666666666667,Cluster 3
Linval Thompson,Big Oppressor,1,Clean,0.922,0.579,G,0.7672411565592621,0.0483,0.118,0.135,0.96,124.0,Major,2017,3.14645,Cluster 3
Linval Thompson,Don't Try to Love Me,1,Clean,0.927,0.476,C,0.7791788325883052,0.0723,0.0366,0.127,0.948,136.0,Minor,2017,2.2706666666666666,Cluster 3
Linval Thompson,I Can't Stand the Pressure,1,Clean,0.791,0.562,C,0.7974470943903258,0.0405,0.112,0.0741,0.86,127.0,Major,2017,2.817333333333333,Cluster 3
Linval Thompson,You Must Feel It,0,Clean,0.801,0.539,G,0.8080928141391696,0.045,0.204,0.104,0.855,130.0,Major,2017,4.14245,Cluster 3
Linval Thompson,Jah Jah Ah Do It,0,Clean,0.818,0.619,G#/Ab,0.8053538668251466,0.105,0.221,0.113,0.702,133.0,Minor,2017,3.544216666666667,Cluster 3
Linval Thompson,My Woman Is Gone,0,Clean,0.805,0.621,F,0.7779385545593137,0.0397,0.225,0.0977,0.672,131.0,Minor,2017,3.72355,Cluster 3
Linval Thompson,I Love Jah,0,Clean,0.809,0.658,G#/Ab,0.7816335495206842,0.0356,0.505,0.0837,0.828,136.0,Major,2017,2.84555,Cluster 3
Linval Thompson,No More War,0,Clean,0.828,0.516,G#/Ab,0.7762331722694504,0.063,0.347,0.168,0.632,135.0,Major,2017,3.175333333333333,Cluster 3
Linval Thompson,Stop Loving,0,Clean,0.808,0.596,D,0.7593343841244412,0.0457,0.444,0.118,0.883,129.0,Major,2017,2.90155,Cluster 3
Linval Thompson,Mr.Wicket Man,0,Clean,0.903,0.511,F,0.7775251285496498,0.0549,0.505,0.119,0.674,123.0,Minor,2017,2.989333333333333,Cluster 4
Linval Thompson,Never Push Your Brother,3,Clean,0.918,0.539,D#/Eb,0.7840365882018552,0.0574,0.238,0.208,0.851,132.0,Minor,2017,2.1426666666666665,Cluster 3
Linval Thompson,Jah Conquers,1,Clean,0.773,0.649,F#/Gb,0.8450169246272706,0.283,0.0954,0.0814,0.869,154.0,Minor,2017,3.009333333333333,Cluster 3
Linval Thompson,Temper Yah Temper,1,Clean,0.792,0.553,B,0.8211674116947882,0.0844,0.389,0.113,0.776,142.0,Minor,2017,3.28445,Cluster 3
Linval Thompson,Holding On To My Girlfriend,2,Clean,0.843,0.258,C#/Db,0.7273197075010982,0.363,0.0737,0.125,0.654,76.0,Major,2016,7.26155,Cluster 2
Linval Thompson,No Escape,0,Clean,0.771,0.577,G,0.6732384176119479,0.198,0.224,0.144,0.832,78.0,Major,2012,3.285333333333333,Cluster 2
Linval Thompson,Gone Woman,0,Clean,0.864,0.564,A#/Bb,0.7833130926849435,0.0407,0.127,0.0975,0.719,131.0,Minor,2017,3.721783333333333,Cluster 3
Linval Thompson,Black Woman,1,Clean,0.788,0.448,G,0.7519702333273042,0.0708,0.288,0.0693,0.632,81.0,Major,2017,3.98155,Cluster 2
Linval Thompson,Freedom Fighter,1,Clean,0.819,0.515,E,0.7812201235110203,0.0606,0.0341,0.0781,0.973,134.0,Minor,2017,3.427783333333333,Cluster 3
Linval Thompson,Ride on Natty Dread,0,Clean,0.711,0.483,G,0.7274230640035142,0.246,0.0693,0.071,0.663,81.0,Major,2012,3.215583333333333,Cluster 2
Linval Thompson,Penny for Your Song,0,Clean,0.768,0.604,A,0.7120746233947444,0.143,0.539,0.0801,0.969,74.0,Major,2012,3.5451166666666665,Cluster 4
Linval Thompson,I Got to Have You,3,Clean,0.841,0.431,A#/Bb,0.747370868969794,0.299,0.253,0.227,0.732,78.0,Minor,2017,2.7962166666666666,Cluster 2
Linval Thompson,More Power,1,Clean,0.735,0.393,A,0.724994186196739,0.096,0.532,0.116,0.714,140.0,Minor,2017,4.445783333333333,Cluster 4
